question,answer,language
Welke betalingsmogelijkheden zijn er online?,"Je kunt betalen met iDeal, Creditcard, PayPal, Apple Pay & Google Pay, keuze genoeg!",nl
Moet ik alles downloaden om hiermee te kunnen werken?,"Nee hoor! Zeker niet. Afhankelijk van wat je wilt oefenen kun je de materialen downloaden die je nodig hebt. Ga je de tafels aanleren dan is er feitelijk één download echt nodig: Klik hier.Al het andere materialen is om extra in te zetten, bijvoorbeeld voor inoefening. Zie je op tegen het downloaden? Download dan per keer wat je nodig hebt. Met de digitale oefenmaterialen kom je ook al een heel eind. Voor gebruik in bijvoorbeeld de klas is het handig om eerst met de digitale oefenmaterialen te beginnen.Kies voor gemak: kies voor de 10-euro-deal. Je ontvangt dan alle downloads in één keer.",nl
Ik heb een artikel ter reparatie naar de bouwmarkt gebracht. Wat gaat hier mee gebeuren?,Er wordt contact met je opgenomen zodra de bouwmarkten weer open zijn en de artikelen gerepareerd zijn.,nl
"Ik heb een dochter van 4, is er een programma voor haar?",Het programma voor de meisjes is vooral gericht op de leeftijd vanaf 7 jaar. Natuurlijk is het gezellig om al op jongere leeftijd samen te komen en deel te nemen aan de gezamenlijke onderdelen en de sfeer te proeven.,nl
Wat kost een iPhone reparatie?,"De kosten van een iPhone reparatie verschillen per type iPhone en het defect. iPhone reparaties zijn al mogelijk vanaf €40,- incl. montage en BTW. De reparaties zijn klaar in 30 minuten terwijl u meekijkt.",nl
Hoe is de camperbus verzekerd?,"De camperbus is verzekerd tegen het risico van Wettelijke aansprakelijkheid (WA) tot een bedrag van €2.500.000,- per gebeurtenis. Tevens is het casco, dat wil zeggen de camperbus zelf, verzekerd tegen schade. De verzekeringspremie is geheel in de huurprijs inbegrepen, een internationaal verzekeringsbewijs (groene kaart) is bij de autodocumenten aanwezig. Per schade gebeurtenis draagt de huurder een eigen risico van maximaal €1000,-",nl
Komt er in 2021 weer een nieuwe tranche van gratis ontwikkeladviezen?,"Wij hebben vernomen dat er loopbaanadviseurs zijn die weer een nieuwe lijst met kandidaten aanleggen voor een mogelijke nieuwe tranche van gratis ontwikkeladviezen in 2021. Ook krijgen we signalen dat mensen wat afwachtend zijn om een loopbaanadviseur in te schakelen vanwege de verwachting van meer gratis ontwikkeladvies. Het ministerie zegt hierover het volgende: 'Op dit moment zitten er geen nieuwe tranche ontwikkeladviezen in het vat. Mogelijk wordt er gedoeld op een nieuwe regeling: een regeling voor subsidies voor samenwerkingsverbanden in sectoren om maatwerktrajecten aan te bieden. die maatwerktrajecten kunnen bestaan uit scholing, ontwikkel- of loopbanadviezen en begeleiding. Dat wordt wel een heel andere regeling met heel andere opzet dan de regeling voor ontwikkeladviezen (zo moeten samenwerkingsverbanden binnen een sector bijvoorbeeld een projectplan maken en zelf een maatwerktraject opzetten waarvoor vervolgens subsidie aangevraagd kan worden). We kunnen ons voorstellen dat hierop gedoeld wordt.'

Daarnaast is de STAP-regeling in ontwikkeling. Met de STAP-regeling komt vanaf 2022 voor iedereen met een band met de Nederlandse arbeidsmarkt een individueel ontwikkelbudget binnen handbereik. Het STAP-budget vraagt om een volledig nieuw uitvoeringssysteem waarmee het individu op eenvoudige wijze zelf publieke financiering van scholing kan gaan aanvragen. In aanvulling op het STAP-budget wordt op dit moment het Ontwikkeladvies STAP verder uitgewerkt. Bedoeling is dit ontwikkeladvies structureel beschikbaar te stellen aan mensen die meer ondersteuning nodig hebben, zoals laagopgeleiden of ouderen.",nl
Vangt de bso ook kinderen op bij stakingsdagen van de school?,"Wij doen altijd onze uiterste best om bso’s te openen tijdens stakingsdagen. Dit is echter niet standaard. 

Ga er daarom altijd vanuit dat stakingsdagen niet worden opgevangen. Wij laten u het altijd zo snel mogelijk weten als de bso extra open gaat.",nl
"Als ik dit ga doen, raak ik mijn man dan niet kwijt?","Als een van de twee gaat trainen, ontstaat er een beetje het twee-geloven-op-één-kussen-idee. Als het goed is, worden de verschillen overbrugd door de liefde. Dat geldt ook in dit geval. Als je partner van je houdt, zal hij ook houden van het feit dat je werkt aan je seksualiteit, je creativiteit en je gezondheid.",nl
Kan ik rechten instellen per formulier?,Bij elk formulier dat onderdeel is van een template is een voorzet gedaan voor de toegang per gebruikerstype. Deze is aan te passen. Daarnaast is het mogelijk om per formulier medewerkers individueel wel/niet toegang te verlenen.,nl
Wat is de snelst mogelijke levertijd?,"De snelst mogelijke levertijd voor Enveloppen onbedrukt is:
									2 werkdagen",nl
Wanneer wordt hypnotherapie afgeraden?,"Er zijn een aantal zaken die een hypnotherapeutisch traject kunnen bemoeilijken:


 	Veel alcohol- of drugsgebruik.
 	Een hoge mate aan scepsis ten opzichte van hypnose. Een beetje scepsis is gezond, maar het is wel nodig dat je openstaat voor de therapievorm.
 	Een combinatie van (helemaal) niet bij je gevoel kunnen én (helemaal) niet kunnen visualiseren.
 	Weinig motivatie om ergens aan te werken. Hypnotherapie is helaas geen tovermiddel. Jouw inzet is even belangrijk als die van de therapeut.
 	Als je last hebt van psychoses of waanbeelden, of andere ernstige psychiatrische problematiek, raden wij hypnotherapie af. Wanneer je twijfelt of je hebt in het verleden last gehad van dergelijke problemen, boek dan alsjeblieft een gratis kennismaking of neem contact op om te overleggen.",nl
Wat kan een mediator?,"De kwaliteiten van de goede mediator laten zich in vier woorden samenvatten. Hij is deskundig, neutraal, zakelijk en doortastend.

 	Deskundige mediator

Een mediator kan een conflict “lezen”. Hij is een professionele communicator die weet hoe te handelen in elke fase van een conflict. Hij heeft een stevige theoretische basis opgebouwd en die gekoppeld aan zijn praktijkervaring. De mediator handelt conform het Reglement en de Gedragsregels van de MfN, de Mediators federatie Nederland, voorheen het Nederlands Mediation Instituut. En hij heeft voldoende weet van de juridische aspecten van mediation als methode alsook van de specifieke juridische context waarbinnen een conflict zich afspeelt.

 	Neutrale mediator

Neutraliteit is een geesteshouding, een intrinsieke innerlijke houding en een absolute voorwaarde voor het krijgen en behouden van het vertrouwen. Een goede mediator heeft geleerd wat te doen met zijn eigen neutraliteitsbeproevingen. Ook bij mensen die normaliter op zijn “rode knop” drukken.

 	Balans van de mediator

De mediator zal met uiterst emotionele situaties en ontboezemingen te maken kunnen krijgen. Het is een kunst om te balanceren tussen zakelijk blijven en meelevend reageren. Tot een constructieve werkrelatie met de cliënten kunnen komen is noodzakelijk. Maar zowel minder als meer dan dat is niet passend en onwenselijk.

 	Doortastende mediator

Dat betekent niet dat de mediator haastig zijn cliënten naar een oplossing meeneemt. Het betekent dat de succesvolle mediator ervoor verantwoordelijk is dat in het mediationproces de vaart wordt gehouden. Natuurlijk moeten de cliënten ruimte krijgen voor hun emoties en hun verhaal. Maar zoveel als nodig is. Niet meer en niet minder. Uiteindelijk gaat het om het maken van heldere en haalbare afspraken.
Hoe en waar kan hij / zij het geleerde toepassen
De mediator hoeft, om profijt te hebben van zijn opleiding, niet perse het hele traject af te maken en als MfN registermediator* een praktijk op te bouwen. Vaak horen we van een groot deel van onze cursistengroepen dat zij de Mediationopleiding beschouwen als het verkrijgen van een extra kwaliteit om hun basisberoep effectiever te kunnen beoefenen. Deze groep is zeer gevarieerd. De groep telt HRM-ers, adviseurs, teamleiders, maatschappelijk werkers, coaches, managers etc. Tenslotte kan ook het thuisfront profiteren van de nieuwverworven kwaliteiten. Dat kon een cursist aan het einde van zijn opleiding tijdens de evaluatie brengen tot de uitspraak: “Enorm bedankt voor de fantastische opleiding, … mede namens mijn vrouw.”

* Deze titel is in de plaats gekomen van wat een paar geleden nog NMI gecertificeerde mediator heette. Mogelijk gaat de huidige titel na implementatie van de mediationwetgeving op zijn beurt veranderen in wettelijk registermediator.",nl
Hebben jullie accommodaties voor vrijwilligers en stagiaires uit het buitenland?,"Helaas hebben we geen accommodatie voor vrijwilligers of stagiaires uit het buitenland. Vrijwilligers en stagiaires uit het buitenland moeten zelf een onderkomen zoeken in de buurt, omdat FELIDA moeilijk bereikbaar is met het openbaar vervoer.",nl
Wat als u niet thuis bent?,"Als u niet thuis bent laat bpost een melding met verdere instructies achter (bv. nieuwe aanbieding op later tijdstip, aflevering bij uw buur of pakketje af te halen in uw postkantoor).",nl
Waar kan ik een bierpakket bestellen?,"De Beer heeft hier een linkje waar jij jou eigen bierpakket kan bestellen. Makkelijk he? Wil je het toch zelf vinden kan je op bier en pakketten klikken. Kom je er ook :)  <a href=""/bier/bestellen?actie= "">Bierpakket bestellen kan hier klik</a>",nl
V: Hoe weet ik dat de cup goed geplaatst is?,A: Wanneer de cup is ingebracht moet de bodem van de cup plat aanvoelen (geen grote hobbels of deuken).,nl
"Mijn budget is niet zo groot, waar kan ik op besparen?","Wanneer uw budget niet zo groot is kunt u kiezen voor goedkopere materialen. U kunt bijvoorbeeld een goedkopere betontegel kiezen of een vurenhouten schutting. Ook zou u kunnen kijken om uw tuin zelf volledig leeg te halen of restmaterialen zelf af te voeren.
Bespreek uw budget met ons, dan kunnen wij u adviseren en samen kijken wij hoe we de kosten zo laag mogelijk kunnen houden.",nl
Hoe zit het met de bereikbaarheid van Customer Care?,"De afdeling Customer Care is gewoon operationeel en telefonisch bereikbaar. We  staan je tijdens kantooruren graag bij om samen tot een oplossing te komen. Op dit moment is het niet mogelijk om online storingen aan te melden.
Vragen? Neem dan contact op met info@techneco.nl  of bel (015) 219 1000.",nl
Ik heb schade. Wat moet ik doen?,Is er sprake van een noodsituatie?. Bel dan 7 dagen per week 24 uur per dag de Nh1816 Hulpdienst op 088-1121816 of 0031881121816.Neem in andere gevallen contact op met uw verzekeringsadviseur. Hij helpt u bij de schademelding en is uw vraagbaak en belangenbehartiger bij de verdere schadebehandeling.,nl
Wat doen gembershotjes met je?,"Onze gembershotjes bestaan uit: biologische gember uit Peru, biologische appel en citroen.Ze werken 1. Antibacterieel 2. Ontstekingsremmend 3. Als stevige oppepper in plaats van koffie in de ochtend. 4. Weerstand verhogend




Gembershotjes Bestellen",nl
"Er zit geen pakbon bij mijn bestelling, wat wordt er nog geleverd?",Wij versturen vanuit ons nieuwe magazijn geen papieren pakbonnen meer met zendingen mee.Wanneer uw bestelling door ons is verstuurd wordt er een automatische mail verstuurd met een overzicht van de levering die u kunt verwachten. Als deze digitale bevestiging...,nl
Hoe worden de oude kozijnen verwijderd?,"De oude kozijnen worden met zorg verwijderd. We beginnen met het verwijderen van het glas en daarna zagen we de kozijnen voorzichtig in om deze te kunnen verwijderen. U kunt ervan uit gaan dat wij de muren en vloer rondom de kozijnen niet beschadigen.
Ons doel is dat u aan het einde van de montagedag direct kunt genieten van het comfort van uw nieuwe kozijnen. U blijft nooit met een ‘gat’ in uw muur achter. Ook niet als wij meerdere dagen bij u aan het monteren zijn. Wat we niet kunnen voorkomen is stof, dus als we weg zijn zult u dat nog wel aantreffen. Het afvoeren van het afval van uw oude kozijnen is inbegrepen bij uw opdracht. Onze monteurs nemen dit of aan het einde van de dag op hun aanhanger mee terug, of er wordt een afvalcontainer geplaatst.",nl
"Ik heb nog geen terugbetaling ontvangen, wat nu?","Hoelang het duurt voordat de terugbetaling op je rekening staat verschilt per bank, maar in de meeste gevallen maximaal 5 werkdagen.",nl
Mijn kind is langere tijd afwezig vanwege ziekte of vakantie. Kan/moet ik de plaats opzeggen?,"Opzeggen van de plaats is zeker niet verplicht. En als u zeker wilt zijn van een plekje voor uw kind bij terugkomst, kunt u de plaats beter behouden. Wij kunnen u namelijk niet garanderen dat er op de locatie van uw keuze nog plaats is tegen de tijd dat jullie terugkomen. U en uw kind komen dan dus eventueel opnieuw op de wachtlijst te staan.",nl
"Ik heb mijn klusjesman weggestuurd, omdat hij ziek was. Wie betaalt de no-go/factuur?","Hier gelden de normale regels. Als de klant annuleert binnen 48u van uitvoering betaalt de klant de no-go. Als de vakman annuleert of halverwege weg moet, is dit uiteraard voor kosten van de vakman of onze partner.",nl
Waar vind ik de handleiding van de nieuwe dingen?,"Een uitgebreid overzicht van alle vernieuwingen puntsgewijs treft u HIER. In het programma zelf gaat u via het pull-down menu naar ""Nieuw in arc+"" wat u direct toegang geeft tot diverse PDF documenten.",nl
Als ik me niet lekker voel en al een ticket heb gekocht?,"Als je griepklachten of verkoudheidsklachten voelt blijf dan thuis.



Je kan je ticket restitueren via contact@vuecinemas.nl",nl
Hoe berekenen jullie mijn ouderbijdrage?,"Deze ouderbijdrage wordt door ons bepaald aan de hand van 3 opeenvolgende maandelijkse salaris- of uitkeringsstroken of uw verzamelinkomen via een definitieve belastingaanslag of inkomensverklaring.  

Er wordt uitgegaan van het bruto inkomen, inclusief bonus, 13e maand, eindejaarsuitkering en vakantietoeslag. Indien u veel overwerkt, rekenen wij het gemiddelde hierbij op. In de Ouderbijdragetabel (zie tarieven) kunt u een indicatie krijgen over de hoogte van het maandelijks te betalen bedrag.",nl
Sta ik ingeschreven?,"Je denkt dat je ingeschreven staat, maar je weet het niet zeker? Ga dan naar deze pagina bij inschrijven.nl en controleer je inschrijving. 
Heb je vervolgens nog een vraag, stel die dan via het contactformulier.",nl
"2 - Coronavirus: Ik wil wel graag mee met een fotoreis later dit jaar, maar durf niet zo goed te boeken. Wat moet ik doen?","Boek flexibel: neem een optie
We kunnen ons goed voorstellen dat je op dit moment huiverig bent om een reis te boeken. Gelukkig kun je bij ons een optie nemen op een fotoreis, inclusief een reservering van eventuele vluchten. De lengte van een optie is normaal gesproken maximaal 3 maanden. In de huidige situatie verlengen we de optietermijn tot 8 weken voor vertrek. Dit is de datum tot waarop we een vlucht kunnen vasthouden. Indien deze datum korter voor vertrek ligt, communiceren we dit bij het bevestigen van je optie. De kosten van een optie bedragen € 25. Besluit je je zelf om niet mee te gaan, dan krijg je deze kosten niet terug. Als wij de reis annuleren, storten wij het bedrag terug",nl
U kan uw camera niet verbinden met uw eigen WiFi netwerk? Tips en trics,"Tips indien u ons product niet met uw eigen wifi netwerk kunt verbinden:Gebruik een normaal wifi netwerk naam zonder vreemde tekens (+ & * etc.).Gebruik een normaal wifi wachtwoord zonder vreemde tekens (+ & * etc.).UPNP moet aangevinkt staan in uw router.IPV6 moet bij voorkeur uitgeschakeld staan.De wifi encryptie moet WEP, WPA of WPA2 zijn. Geen combinatie hiervan. Er dient een wachtwoord te zijn om te verbinden met uw wifi netwerk. Een open netwerk wordt niet door onze camera’s geacepteerd.  Routers hebben vaak 2 wifi netwerken, 2,4Ghz en 5Ghz. Deze netwerken mogen niet dezelfde wifi naam hebben. Gebruik uitsluitend de 2.4Ghz Frequentie van uw modem / router. 5.0Ghz frequentie kan conflicten met de camera veroorzaken.Indien u wilt verbinden met een 2de router in uw netwerk dan dient de 1ste router op bridge mode te staan.Bij voorkeur het product met de 1ste router in huis te verbinden i.p.v. access points. Dit omdat instellingen van acces points kunnen afwijken.",nl
Hoe kan ik mijn afspraak verplaatsen of afzeggen?,"U kunt telefonisch of per mail verplaatsen of afzeggen. Maar let op, doe dit wel tenminste 24 uur van tevoren. Wanneer u niet tijdig afzegt dan wordt de gereserveerde tijd bij u in rekening gebracht.",nl
Wat is een digitaal vignet?,Een vignet is een bewijs dat er voor het voertuig wegenbelasting is betaald. Vanaf december 2017 is het mogelijk om een digitaal vignet voor Oostenrijk aan te vragen. Het digitale vignet is volledig gekoppeld aan het kenteken van het voertuig en staat geregistreerd in de centrale database van Oostenrijk. U hoeft dus geen vignet meer op uw voorruit te plakken.,nl
Welke financieringsmogelijkheden zijn er voor energiebesparende maatregelen?,"Voor de verduurzaming van uw complex kunt u als VvE gebruikmaken van speciale leningen en subsidies. Bij sommige gemeenten kunt u als VvE bijvoorbeeld een Duurzaamheidslening aanvragen.

Bij het Nationaal Energiebespaarfonds (NEF) kunt u ook een VvE Energiebespaarlening aanvragen. Met deze lening kunt u energiebesparende maatregelen in of aan het appartementencomplex direct laten uitvoeren, zonder uw reserveringen hiervoor te gebruiken. De lening is minimaal € 25.000 en maximaal € 5 miljoen en het rentepercentage is afhankelijk van de looptijd van de lening. Om in aanmerking te komen, moet uw VvE uit minimaal tien appartementsrechten bestaan.

VvE Metea kan voor u onderzoeken welke financieringsmogelijkheden het beste passen bij de mogelijkheden voor uw complex. Met de aanvullende dienst Endura stelt onze duurzaamheidsadviseur een Energie Besparing Advies op en krijgt u advies over slimme verduurzamingsacties. Ook krijgt u hulp bij het vinden en aanvragen van financiering en subsidies en worden de werkzaamheden door VvE Metea begeleid.",nl
Waar kan ik mijn factuur vinden?,"De factuur wordt na een bestelling automatisch vertoond bij je bestelling, deze kan je downloaden bij je order status.",nl
"Wat moet ik doen bij schade aan de ramen, kozijnen of schuifpui?","Schade aan de ramen, kozijnen of schuifpui kunt u melden via telefoonnummer 030 - 60 03 930, via uw VvE Portaal op Twinq of via storingen@vvemetea.nl. Wij zorgen dat het zo snel mogelijk wordt gerepareerd.",nl
Wat kan ik verwacht van een bierpakket bij de Beer?,"Een bierpakket bij de Beer zit vol met de beste en nieuwste bieren van bekende en onbekende brouwerijen. Je kan kiezen tussen de hoeveelheid 6 unieke bieren, 6 x 2 bieren of 12 unieke bieren. Vervolgens kies je een smaakprofiel wat het best bij jou past, je kan kiezen tussen Licht & Subtiel, Intens & Complex en Van Alles Wat. Heb je jou keuze gemaakt? Dan gaat de Beer aan de slag en maakt een bierpakket geheel volgens jou wensen.",nl
Vond je het antwoord niet op jouw vraag?,"Gelieve mij te contacteren via de chatbox, telefonisch op +32(0)477599297 of via mail info@enderandmay.be.",nl
Kunnen we na onze bijeenkomst borrelen / dineren?,Dat kan! We kunnen een borrel met diverse lekkere drankjes en hapjes voor je klaarzetten op zaal of je kunt met jouw gezelschap borrelen in het restaurant. Voor deze laatste optie dien je wel even een reservering te maken.,nl
Heb ik ook langer de tijd een schriftelijke overeenkomst op te maken voor mensen die na 1 januari 2020 in dienst zijn gekomen?,"Nee, hebt u op of na 1 januari 2020 een werknemer in dienst genomen dan moet u het arbeidscontract meteen schriftelijk vastleggen.",nl
"Mijn reis binnen Nederland, bijvoorbeeld een weekendje weg in een stad, kan helaas niet doorgaan vanwege het coronavirus. Kan ik mijn annuleringskosten terugkrijgen?","Nee, de voorwaarden van Nh1816 geven hiervoor geen dekking.",nl
Hoeveel zoekwoorden zijn inbegrepen bij de SEO-pakketten?,"Wij werken niet met een vast aantal zoekwoorden per SEO-pakket. We willen immers het maximaal haalbare resultaat boeken. Door al vooraf een vast aantal zoekwoorden te bepalen, zouden we ons daarin echter beperken. Hoewel we op basis van het zoekwoordenonderzoek vanuit een bepaalde richting starten, ontdekken we namelijk altijd wel nieuwe kansen. Zodra we resultaat beginnen te boeken binnen die eerste richting, willen we verder bouwen en die kansen dus zeker niet onbenut laten!",nl
"Mijn hardware wallet werd ongeseald afgeleverd, is dit te vertrouwen?","Nee, wanneer jouw hardware wallet ongeseald, dus zonder cellofaan eromheen, wordt afgeleverd, dan is dit zeker niet te vertrouwen. Je hardware wallet hoort altijd afgeleverd te worden met een plastic hoesje eromheen. Wanneer dit niet het geval is, dan kan het zijn dat de eerdere eigenaar wat met de hardware wallet heeft gedaan waardoor hij straks bij jou cryptomunten kan komen.  Zorg er daarom voor dat je nooit een tweedehands hardware wallet koopt. Goede partijen waarbij je er een kan bestellen zijn Coolblue en Cryptomaan.",nl
Mag ik mijn huisdier meenemen als ik in Sint Jozef kom wonen?,"Sint Jozef is uw nieuwe thuis. In principe zijn huisdieren welkom. Wel stemmen we dit graag af: uw medebewoners kunnen bang of allergisch zijn. Dan lukt het niet om uw huisdier mee te nemen.
Ook als de zorg voor uw huisdier niet door uw familie kan worden overgenomen, kunnen we uw huisdier niet bij ons laten wonen.",nl
"Moet ik toch annuleringskosten betalen, terwijl ik ruim een maand voordat de opvang zou beginnen de kinderopvang heb geannuleerd?","Ja. U heeft een afspraak gemaakt om opvang af te nemen. Wilt u hiervan af, dan mag de kinderopvangorganisatie kosten in rekening brengen. De hoogte hiervan staat in onze aanvullende voorwaarden.",nl
Wat moeten de kinderen meenemen?,"Slaapzak of dekbedhoes

Matrashoes

Hoes voor een kussen of evt eigen kussen

Evt knuffel 

Kleding voor 2 dagen 

Extra sokken

Pantoffels of slippers voor binnen

Extra setje kleding die vies mag worden

Sportkleding (voor buiten)

Extra (buiten) schoenen of laarzen

Zaklamp

Pyama

Toiletspullen (washandjes, handdoeken, douchegel, shampoo, tandpasta, tandenborstel, borstel/kam)

Plastic tas voor de vuile was

Indien nodig; medicatie",nl
"De VerzekeringApp start niet op, wat kan ik doen? (Android toestellen)",Heeft u een Android toestel en wil de app niet opstarten? Ga dan als volgt te werk:  Ga naar: Apps > Instellingen > Applicaties > Applicatiebeheer > VerzekeringApp > Opslag   Druk op de knoppen: Gegevens wissen en Cache legen   Start de app opnieuw op,nl
Welke onderdelen heb ik nodig bij installatie van een Elga?,"Het aantal benodigde onderdelen voor de installatie van een Elga hangt af van de huidige installatie, plaats van de buitenunit en de voorkeur van de installateur. Over het algemeen zijn de volgende extra onderdelen nodig:

 	Bevestiging

 	3 x bevestigingsmateriaal voor de binnenunit op de wand. Gebruik, afhankelijk van het soort wand, de juiste schroeven en pluggen.


 	Hydraulisch (er zijn 2 mogelijkheden, voor meer informatie zie hoofdstuk 4.2.1 in de installateurshandleiding)

 	Parellel

 	Cv-leiding (22 mm) (voor verbinding tussen Elga en cv-installatie)
 	2 x T-stuk (22 mm)
 	4 x puntstuk knel (1”-22 mm)
 	Fitterstape


 	Open verdeler in serie

 	Cv-leiding (22 mm) (voor verbinding tussen Elga en cv-installatie)
 	1 x 1” open verdeler
 	1 x inregelafsluiter (stadsverwarming)
 	4 x puntstuk knel (1”-22 mm)
 	Fitterstape


 	Koude technisch

 	Koudemiddel leiding 1/4” en 3/8” (voor verbinding tussen Elga en buitenunit)
 	Benodigde (flare)koppelingen


 	Elektrisch

 	Wandcontactdoos (met 1,5 kW elektrisch vermogen vrij beschikbaar op de betreffende groep)
 	Vier-aderige kabel (4*1,5 mm2) (voor voeding van buitenunit vanaf Elga)
 	Twee-aderige zwakstroom signaalkabel (minimaal 0,14 mm2) voor de verbinding tussen Elga en de kamerthermostaat
 	Twee-aderige zwakstroom signaalkabel (minimaal 0,14 mm2) voor de verbinding tussen Elga en de ketel
 	De optionele extra buitenvoeler dient drie-aderig afgeschermd bekabeld te worden",nl
Wat als mijn huisarts het geen goed idee vindt dat ik overstap naar MedApp?,"Voor jouw herhaalmedicatie vragen wij jouw recepten aan bij jouw arts(en). Jouw arts vraagt hiervoor toestemming aan jou. Je kunt jouw arts(en) ook zelf alvast informeren over jouw overstap naar MedApp. Er zijn huisartsen die afspraken gemaakt hebben met een bepaalde apotheek in hun buurt en daar automatisch de recepten naartoe sturen. Je mag alsnog altijd jouw eigen apotheek kiezen, zoals je ook jouw eigen huisarts mag kiezen. Recepten die op jouw naam worden uitgeschreven, zijn jouw eigendom. Je hebt er dus wettelijk gezien recht op om de apotheek te kiezen die bij jou past, of bij meerdere apotheken medicijnen te halen. Gelukkig respecteren de meeste huisartsen deze keuze. Heeft je huisarts toch twijfels? Wij nemen in overleg met jou graag contact op met jouw huisarts om eventuele bezwaren weg te nemen.",nl
Is er Wifi aan boord van de Transsiberië Express?,"Er is geen Wifi aan boord van de trein. Wel is het mogelijk om bij aanvang van je reis een simkaart aan te schaffen via onze lokale collega's (ca. €15) waarmee je internet hebt op je telefoon. Het bereik onderweg is beperkt tot de omgeving van de tussenstops maar zo kun je prima je blog, reisverslag of andere contactmomenten met het thuisfront bijhouden.

<a href=""<link> target=""_blank"" rel=""noopener""><img class=""size-full wp-image-24269 alignleft"" title=""button contact opnemen 1 1"" src=""<link> alt=""button contact opnemen 1 1"" width=""266"" height=""60"" /></a>",nl
Wat betekenen de regels voor mij als woningzoekende?,"U komt niet in aanmerking voor elke woning. Bij het toewijzen van de woning kijken we naar het totale inkomen van u en uw medebewoners, uw leeftijd en de grootte van het huishouden. In onderstaande tabel kunt u de huurprijzen zien van woningen waar u op kunt reageren. Klik op de afbeelding om deze te bekijken",nl
Kan ik een reservering annuleren?,"Ja, je kunt reservering voor een groepsles annuleren tot 6 uur vóór de les. Zo geef je andere sporters nog een kans om deel te nemen aan de les. Annuleren doe je snel en gemakkelijk via onze app.",nl
Hoe zeg ik mijn lidmaatschap op?,"Het lidmaatschap loopt per kalenderjaar en dient desgewenst vóór december te worden opgezegd. Je kunt je lidmaatschap opzeggen via een e-mail of brief aan het secretariaat van Noloc. Wanneer je een bevestiging hebt ontvangen dat dit is verwerkt, weet je dat je lidmaatschap aan het einde van het kalenderjaar wordt beëindigd.",nl
Welke dagen tellen mee als feestdagen?,"Bij FoodExplore tellen de volgende dagen mee als feestdagen.

Nieuwjaarsdag, valentijnsdag, goede vrijdag, paasdagen, koningsdag, hemelvaartsdag, pinksteren, sinterklaas en kerstdagen.

Op feestdagen hanteren wij weekendtarieven. Op Kerstdagen zijn er speciale tarieven van toepassing.

Reserveer hier je tafel",nl
Wat kosten trouwkaarten?,"De kostprijs van een kaartje wordt bepaald door een aantal factoren, namelijk: het formaat, het aantal stuks en de papierkeuze. Om deze reden is het niet mogelijk één prijs te laten zien. Om je toch een concreter beeld te geven van wat een kaartje gemiddeld kost hebben we een aantal voorbeeld-oplages op een rijtje gezet.

Wil je de prijs voor jouw kaart en jouw wensen berekenen? De prijs kan je gemakkelijk zelf berekenen door het kaartje dat je mooi vindt in je winkelmandje te plaatsen, waarbij je kiest voor de optie 'Pakket ontvangen'. Door alle stappen te volgen, zie je uiteindelijk de prijs die past bij jouw wensen: het gewenste formaat, papiersoort en aantal. Hierna kan je het ontwerp gewoon weer uit je winkelmandje halen!",nl
Waarom moet ik voor de opleiding eerst een mindfulness­training als deelnemer volgen?,"Ook al bevat mindfulness­training elementen van meditatie, yoga- en gedragstraining, toch is het iets anders dan deze elementen, of de optelsom hiervan.
Mindfulness leer je door te ervaren. Net zo goed als je eindeloos kunt praten over de smaak van een aardbei maar het meteen weet als je ervan proeft, zo weet je ook pas wat mindfulness­training is als je hem ervaart.
Om al deze redenen is het goed om eerst zelf te ervaren wat mindfulness­training behelst voordat je het als trainer gaat uitdragen. Zo weet je ook beter waarvoor je kiest. Een opleiding is toch een fors traject.
Eventuele ervaring met yoga- of meditatie dient als een waardevolle basis, maar compenseert dus niet de ervaring van deelname aan een achtweekse mindfulness­training MBSR/MBCT.",nl
Waarom vind ik geen concrete instructies op datacare.nhlstenden.com?,De website datacare.nhlstenden.com is vooral bedoeld om je bewust te maken van het belang van privacy en security.Je leest hier veel informatie over zaken waar je op moet letten. Concrete instructies leveren we in de vorm van voorlichtingsbijeenkomsten.Vanuit de Bestuursstaf geven de security officer (Freerk Bosscha) en de functionaris voor de gegevensbescherming (Willem Bakker) desgevraagd advies.,nl
"Ik heb geen adviseur maar wel een vraag, wat nu?",Kies wat het beste bij u past: Vind een adviseur bij u de buurt en neem vrijblijvend contact op om uw vraag te stellen of Neem contact op met ons. Ook wij helpen u graag op weg.,nl
