question,answer,language
Ile trwa realizacja zamówienia?,"W WYDRUKUJEMY.TO terminy realizacji wyliczane są podczas składania zamówienia. Na czas realizacji wpływa rodzaj produktu, nakład, wybrane parametry.
Czas realizacji liczony jest od zaakceptowania pliku do druku i opłacenia zamówienia.",pl
3 - Jak wygląda proces konfiguracji nowego urządzenia?,"Proces konfiguracji nowego urządzenia przebiega w kilku prostych krokach.

Postępuj zgodnie z instrukcjami wyświetlanymi na ekranach aplikacji:

- połącz swój telefon komórkowy z domową siecią WiFi;

- przejdź przez ekrany powitalne oraz zaakceptuj regulamin aplikacji Advoider;

- zapoznaj się z samouczkiem lub od razu przejdź do konfiguracji wybierając ""Konfiguruj Advoidera"";

- wyraź zgodę na włączenie usługi lokalizacji, jeśli będzie to wymagane (Prośba o zgodę pojawi się w zależności od systemu operacyjnego na urządzeniu mobilnym. Jest niezbędna do przeprowadzenia automatycznej konfiguracji. Jeśli nie wyrazisz zgody na udostępnienie lokalizacji, proces konfiguracji trzeba będzie przeprowadzić samodzielnie);

- w aplikacji Advoider wybierz przycisk “Dodaj nowe urządzenie Advoider”;

- kliknij w ""Ustawienia sieci"", zostaniesz przeniesiony do ustawień telefonu, w szczegółach dotyczących połączenia WiFi wybierz urządzenie, które chcesz skonfigurować i połącz się z nim, (poznasz je po numerze seryjnym). Wróć do aplikacji;

- następnie, w przypadku braku zgody na włączenie usługi lokalizacji, potwierdź połączenie z siecią Advoidera lub od razu z listy dostępnych sieci wybierz swoją sieć domową WiFi i wprowadź do niej hasło aby połączyć z nią urządzenie. Jeśli nie wyrazisz zgody na włączenie usługi lokalizacji, dodatkowo potwierdź też, że Twoje urządzenie mobilne znajduje się w tej samej sieci Wi-Fi co Advoider wybierając ""Potwierdź"";

- dokonaj wyboru platformy telewizyjnej z której korzystasz;

- wybierz dekoder z którego korzystasz;

- wybierz położenie urządzenia względem dekodera (Przy wyborze ułożenia niestandardowego (urządzenie ukryte) konieczne jest zastosowanie blasterów. Blastery należy umieścić w widocznym miejscu umożliwiającym nadawanie i odbieranie sygnału.);

- wybierz jeden z dostępnych znaków graficznych określających urządzenie Advoider oraz wpisz jego nazwę w odpowiednie miejsce, a następnie zatwierdź wszystko klikając przycisk “Przejdź do podsumowania”.

W podsumowaniu masz możliwość sprawdzenia, czy wszystkie pola zostały poprawnie wypełnione. Ostatecznie zakończ proces konfiguracji zatwierdzając wszystko przyciskiem “Zapisz i zakończ”.",pl
"Jak znajdę na stronie Travelist.pl oferty, w których mogę wykorzystać BON Turystyczny?","Wszystkie oferty biorące udział w programie oznaczone są specjalnym symbolem, widocznym zarówno na stronie głównej, jak i na stronie z podglądem oferty. Ponadto stworzyliśmy specjalny filtr do wyszukania konkretnych ofert oraz dedykowany kanał ze wszystkimi hotelami, które akceptują płatność bonem.",pl
Czy Skarbnica Narodowa jest firmą państwową?,"Skarbnica Narodowa jest dystrybutorem monet i medali okolicznościowych, częścią wywodzącej się z Norwegii międzynarodowej Samlerhuset Group - jednej z największych firm w branży numizmatycznej, która działa w 14 krajach Europy. Samlerhuset jest właścicielem międzynarodowych targów numizmatycznych World Money Fair w Berlinie oraz Mennicy Norweskiej, która wybija medal Pokojowej Nagrody Nobla.
Więcej informacji o Skarbnicy Narodowej: <link>",pl
Jaka jest maksymalna dozwolona liczba subskrypcji?,Nie ma limitu.,pl
Czy prezenty w transporcie są bezpieczne?,"Produkty są zabezpieczone folią bąbelkową oraz kartonowym pudełkiem z miękkim wypełnieniem - wszystko po to, aby po rozpakowaniu nie było na nich nawet najmniejszej rysy.",pl
Jak zapłacić za zamówienie?,"W zależności od wartości zamówienia, wybranej formy dostawy i własnych preferencji, możesz wybrać jeden z następujących sposobów płatności:

- przelew na konto bankowe,
- płatność za pobraniem,
- płatność elektroniczna (przelew on-line).",pl
Czy mogę wymienić produkt na inny jeśli nie pasuje?,Umożliwiamy zwrot lub wymianę towaru aż do 30 dni od dnia zakupu. W przypadku błędnie zamówionego towaru należy postępować zgodnie z poniższą instrukcją:<link>,pl
Czy reklama Google AdWords wyświetla się z numerem telefonu?,Google AdWords umożliwia wyświetlanie numeru telefonu wraz z reklamą tekstową w kampaniach kierowanych na sieć wyszukiwania. Aby wyświetlać numer telefonu w reklamie Google Ads należy dodać numer w rozszerzeniach połączeń. Czytaj dalej...,pl
Czy polisa pokrywa koszty akcji ratunkowej z użyciem śmigłowca?,"Tak, polisa pokrywa koszty akcji ratowniczej i poszukiwawczej z udziałem śmigłowca, do wysokości 100 tys. zł w wariancie podstawowym i do 250 tys. zł w wariancie rozszerzonym.",pl
Czy mogę dodatkowo zamówić zaproszenia ślubne po angielsku albo w innym języku?,"Tak, przewiduję taką możliwość. Należy przygotować tłumaczenie na wybrane języki. Nie ponoszę odpowiedzialności za poprawność podanych mi do wykonania treści.",pl
Jakich metod płatności mogę użyć?,"Akceptujemy wszystkie główne karty kredytowe i debetowe, jak Visa, MasterCard, Maestro, niestety nie jesteśmy w stanie przyjąć płatności kartami AmericanExpress i Delta.
Akceptujemy także płatności Przelewy24, przelewy bankowe, a także gotówką przy odbiorze.",pl
Zapłaciłem 30.000 zł na rachunek nieznajdujący się na białej liście. Nie zgłosiłem tego faktu do urzędu skarbowego w wymaganym terminie. Jaką kwotę mogę rozliczyć w kosztach?,Wyłączy Pan z kosztów całą kwotę wynikającą z transakcji a nie jedynie nadwyżkę ponad 15.000 zł brutto. W efekcie koszty podatkowe wyniosą 0 zł.,pl
Czy moje panele fotowoltaiczne będą działać w pochmurne dni?,"Panele fotowoltaiczne produkują prąd nawet w pochmurne dni, jednak to słońce sprawia, że są one najbardziej wydajne. Ważnym jest, że energia wyprodukowana w lato może być magazynowana i zużywana w dni, kiedy zabraknie na niebie słońca.",pl
Jak długo trwa montaż instalacji fotowoltaicznej?,"1-5 dni roboczych w zależności od wielkości instalacji fotowoltaicznej, a także warunków atmosferycznych. Nasze wykwalifikowane ekipy instalatorów działają według wewnętrznego Katalogu Dobrych Praktyk - dokumentu określającego standardy wykonania instalacji, dzięki czemu nasze działania są sprawne i precyzyjne.",pl
Kiedy otrzymam potwierdzenie zamówienia?,Potwierdzenie złożenia zamówienia wysyłamy od razu na podaną skrzynkę email lub numer telefonu. W wiadomości otrzymasz wszystkie informacje dotyczące przesyłki.,pl
Czy wynik badania cytologicznego jest dostępny na Portalu Pacjenta?,Nie Prawo Polskie zabrania przedstawiania tego wyniku w formie elektronicznej.,pl
Jak się rozliczymy?,"Zawsze staramy się dopasować do ewentualnych usterek w samochodzie, zanim podamy cenę zawsze nasi technicy robią diagnostykę i podają cenę przed rozpoczęciem pracy. Płatność gotówką na fakturę lub bezpośrednie rozliczenie.",pl
Czy posiadamy blacharnie?,Tak jesteśmy w stanie załatwić pracę blacharskie w naszym serwisie samochodowym.,pl
Kiedy najlepiej zamawiać zaproszenia ślubne?,"Najlepszym rozwiązaniem będzie kontakt ze mną na dwa do trzech miesięcy przed planowanym czasem rozdawania zaproszeń. Dobrą praktyką jest rozdawanie zaproszeń na pół roku przed weselem, dlatego o zaproszeniach należy już myśleć rok i dwa-trzy miesiące przeduroczystością (!). Powodem są oczywiście plany naszych gości. Pamiętajmy, że coraz więcej osób musi planować urlopy z góry na cały rok, część wykupuje wycieczki first minute, a jeszcze inni cyklicznie wyjeżdżają na różne okazje do swoich bliskich. Z tego powodu termin też może być inny.Oczywiście termin ten może wydawać się zbyt długi i ok. połowy moich Klientów decyduje się na rozdawanie zaproszeń na 4 miesiące przed terminem wesela.Zdarzają się jednak sytuacje, kiedy realizuję zamówienie znacznie później. W kryzysowych sytuacjach czas realizacji może zostać znacznie przyśpieszony.Jeśli jesteś w takiej sytuacji, skontaktuj się ze mną- zobaczymy co jestem w stanie zrobić..",pl
Czy kierowca może być obecny przy załadunku i rozładunku?,"Obecność kierowcy przy załadunku i rozładunku zależy od zasad obowiązujących na rozładunku/załadunku. Jeżeli kierowca nie może być obecny, taka informacja zostaje zawarta w dokumentach przewozowych.",pl
Mogę wysłać zdjęcie MMS?,"Niestety nie, ponieważ nasz system telefoniczny nie obsługuje MMS, dlatego bardzo prosimy o przesłanie zdjęcia w maksymalnie dobrej jakości drogą mailową. Pamiętaj, że im lepsze zdjęcie, tym bardziej spektakularny efekt końcowy.",pl
3.	Gdzie wybrać szkolenie?,"Lista aktualnych szkoleń znajduje się:



-w kalendarzu szkoleń na stronie <link>



-w wydarzeniach na stronie  <link>



-w sklepie Internetowym <link>",pl
"Czy to prawda, że EA Play wejdzie w skład Game Pass?",Subskrypcja EA Play nie będzie dodatkowo dostępna w ramach podstawowego Game Pass'a. Zadziała to tylko w przypadku wersji Ultimate.,pl
Jak dobrać matrycę?,"przekątna ekranu - przekątna najczęściej wypisana jest na naklejce komputera, na pudełku, a w ostateczności można po prostu samemu ją wyznaczyć.  rozdzielczość ekranu - Musi być dokładnie taka sama jaka jest aktualnie. Nie można zmienić rozdzielczości matrycy na większą lub mniejszą. Jak ją odczytać? Najprościej gdy laptop działa użyć strony: <link>  wtyk połączeniowy - Trzecim obowiązkowym parametrem jest wtyk. Wtyk można sprawdzić w specyfikacji matrycy (gdy znamy jej model) na stronie <link> Wymontowując matrycę, sprawdzając wygląd i umiejscowienie wtyku.

Na naszym blogu przeczytasz ""Jak kupić odpowiednią i wymienić matrycę w laptopie?"".",pl
1. Czy firma Toyota Motor Poland może wystawić duplikat karty pojazdu?,"Zgodnie z obowiązującym prawem, karta pojazdu jest dokumentem urzędowym, wydawanym przez Polską Wytwórnię Papierów Wartościowych SA i wszelkich formalności związanych z jej utratą, zgubieniem lub zniszczeniem należy dopełnić wyłącznie w Urzędzie Komunikacji. Urząd Komunikacji jest jedynym organem uprawnionym do wydania wtórnika karty pojazdu. Koszty wydania wtórnika karty pojazdu ponosi właściciel.",pl
W jakich autach jesteśmy najlepsi?,"Jesteśmy specialistami od Toyota, Lexus, Honda, Mercedes, BMW i Audi, praktycznie każdy nasz mechanik posiada osobne kwalifikacje w zawodzie Elektryk i Mechanik.",pl
Czy mogę stosować ładowarkę w samochodzie ciężarowym?,"Tak, ładowarka jest odpowiednia do zastosowania zarówno dla samochodów osobowych jak i ciężarowych, ponieważ oferowana przez nas samochodowa ładowarka Green Cell jest kompatybilna z napięciem 12V i 24V.",pl
Kto może aplikować o przyznanie wsparcia finansowego?,"Przedsiębiorca będący producentem utworu audiowizualnego, koproducentem utworu audiowizualnego albo podmiotem świadczącym usługę na rzecz produkcji audiowizualnej z dorobkiem oraz z siedzibą w Polsce. Jako dorobek liczy się co najmniej jeden zrealizowany (w charakterze producenta, koproducenta lub usługobiorcy) i publicznie udostępniony (w kinach, w TV lub na VOD, pokazany na festiwalu akredytowanym przez FIAPF,) film fabularny, dokumentalny lub animowany albo serial fabularny, dokumentalny lub animowany. Kryterium posiadania odpowiedniego dorobku może również zostać spełnione, jeśli przedsiębiorca zatrudnia osobę odpowiedzialną za produkcję z adekwatnym doświadczeniem. Przed złożeniem wniosku przedsiębiorca musi zawrzeć umowę koprodukcyjną lub o świadczenie usługi audiowizualnej (serwisową) na terytorium Polski. Przedsiębiorca musi też spełniać wymogi określone w przepisach o pomocy publicznej.",pl
Czym powinny wyróżniać się meble do poczekalni?,"Czym powinny wyróżniać się meble do poczekalni?
Meble do poczekalni muszą być idealnie skomponowane ze sobą. To nie wszystko – liczy się przecież przede wszystkim komfort odwiedzających. Trwałość, jakość, dobre wykonanie – to kolejne ważne parametry. Jak sprostać takim wymaganiom i stworzyć idealne lobby, recepcję lub poczekalnię?
Meble do recepcji – jakie produkty powinny się w niej znaleźć?
Dobór odpowiednich mebli do poczekalni, recepcji lub lobby powinniśmy rozpocząć od przemyślenia funkcjonalności takiego pomieszczenia. Musimy zastanowić się, jakich elementów potrzebują goście, aby w pełni komfortowo oczekiwać na nasze usługi lub rozmowę z osobami z naszej firmy. Przedstawiamy kompletną listę, która pomoże w utworzeniu wygodnej przestrzeni dla odwiedzających.
l Wysokiej klasy lady recepcyjne – podstawa każdej recepcji. Możemy dostosować ich rozmiar do potrzeb danego miejsca, a także skorzystać z wielu możliwości pod względem wzornictwa – możemy postawić na przykład na meble białe lub stylizowane na drewnie.
l Niezwykle wygodne sofy, fotele, pufy – to opcja, która zapewni największy komfort, rozluźnienie klientów i przytulną atmosferę.
l Przyjazne systemy recepcyjne i ławki – obowiązkowy element wyposażenia każdego salonu fryzjerskiego lub kosmetycznego. Zapewniają naszym gościom możliwość swobodnej rozmowy i dyskusji. To idealny wybór w placówkach, gdzie liczy się wymiana doświadczeń innych ludzi, a dobra atmosfera powinna tworzyć się samoczynnie.
l Nowoczesne krzesła konferencyjne i hokery – niewiele osób wie, że sprawdzają się one także w nowoczesnych poczekalniach i recepcjach. Są one przeznaczone do przestrzeni, w których liczy się innowacja, chociaż znajdziemy je również w klasycznych zastosowaniach.
l Trwałe wieszaki – nie może ich zabraknąć! To podstawowy, lecz bardzo funkcjonalny element wyposażenia recepcji, który umożliwi klientom pozostawienie swoich ubrań w odpowiednim miejscu.
Gdy przeanalizowaliśmy już produkty potrzebne w przestrzeni tego rodzaju, możemy przejść do oceny walorów poszczególnych propozycji.
Co charakteryzuje dobre meble do poczekalni?
Idealne meble do poczekalni wyróżniają się doskonałą spójnością wizualną. To efekt, który powinniśmy ocenić samodzielnie – jeśli jednak nie mamy w tym doświadczenia, należy skontaktować się z ekspertem. Organizacja takiej przestrzeni to pewnego rodzaju wyzwanie. Musimy odnaleźć swój styl i sposób na wyrażenie charakteru naszej firmy poprzez kompozycję w lobby. To przestrzeń, która jest kluczowa dla utrzymania relacji z klientami i zachęcania do dalszego kontaktu. Meble do recepcji są szansą zarówno na pokazanie naszego podejścia do klientów i wspólników, a także na wyrażenie własnego sposobu prowadzenia biznesu.
Dobre meble do poczekalni powinny być także bardzo wytrzymałe i charakteryzować się wysoką jakością wykonania. Nie ma tu miejsca na produkty, które łatwo ulegają uszkodzeniom lub szybko się zużywają. Wytrzymałe meble do lobby można znaleźć w ofercie sklepu Efekt Style. W staranny sposób wybieramy pozycje w naszej ofercie, by mieć pewność, że dotrą do Państwa najlepsze możliwe meble, które idealnie wypełnią przestrzeń gościnną.
Meble do recepcji muszą być także estetyczne. W utrzymaniu odpowiedniej kompozycji nieocenioną pomocą będzie dobry wygląd wszystkich jej elementów. Zachęcamy do zapoznania się z asortymentem Efekt Style, który obejmuje doskonałe meble do poczekalni, odpowiednie od każdego stylu i zastosowania.",pl
Czy można wybrać najbardziej dogodny dzień na odebranie przesyłki?,"Zamówienia wysyłane są zza granicy, stąd nie jesteśmy wstanie przewidzieć dokładnego terminu dostawy. W dniu dostawy listonosz lub kurier skontaktuje się przy pomocy podanego w zamówieniu numeru telefonu, aby ustalić najbardziej dogodną porę dostawy.",pl
Kiedy mogę dezaktywować usługi łączności w aplikacji MyT Toyota?,"Jeżeli chcesz tymczasowo zatrzymać usługi łączności w aplikacji MyT Toyota, możesz uruchomić tryb prywatności, aby wyłączyć moduł GPS.

Jeżeli chcesz trwale zatrzymać usługi łączności w aplikacji MyT Toyota, kliknij ikonę koła w aplikacji MyT. Wybierz „Ustawienia”, a następnie zakładkę „Samochód”. Tutaj możesz trwale dezaktywować usługi łączności w aplikacji MyT Toyota.",pl
Do jakiej ziemi sadzić zioła na balkonie?,"Nie wolno sadzić ziół w ziemi kwaśnej. Zioła rosną dobrze w ziemi o odczynie obojętnym lub lekko zasadowym.  Odczyn gleby możesz sprawdzić czy pomocy mierników kupionych w sklepie lub bardzo prostą domową metodą przy pomocy octu. Wystarczy że garść ziemi skropisz zwykłym octem – jeśli ziemia zacznie się „gotować” oraz będą widoczne małe pęcherzyki -można być pewnym, że twoja ziemia, w której zasadzisz zioła ma odczyn neutralny i nie jest kwaśna. Nie używaj także ziemi do kwiatów – zawiera ona zwykle zbyt dużo chemicznego nawozu.",pl
Czy mogę korzystać z usługi Autostrady w SkyCash jeśli mój pojazd ma zagraniczny numer rejestracyjny?,"Z usługi Autostrady mogą korzystać kierowcy większości państw europejskich, jednak zależne to jest od autostrady, którą chcą się poruszać.
Dla AmberOne autostradzy A1 można dodać pojazdy wyposażone w tablice rejestracyjne o numerach: AT,BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UA
Dla Autostrady A4 można dodać pojazdy wyposażone w tablice rejestracyjne o numerach:  CZ, DE,
DK, GB, NL, PL, SE",pl
Od kiedy zaczynam opłacać abonament za zamówiony samochód?,"Opłaty naliczają się od dnia zawarcia umowy. Faktury za użytkowanie samochodu w abonamencie są wystawiane z góry. Oznacza to, że ostatnią fakturę otrzymasz miesiąc przed zwrotem pojazdu.",pl
7.	Jak zainstalować program do uczestniczenia w sesjach szkoleniowych?,"Otworzyć link i wybrać urządzenie, z którego będziemy korzystali: <link>



Program można też zainstalować automatycznie z otrzymanego linku
od JNBT na mailu zapraszającym do udziału w sesji szkoleniowej, po opłaceniu
swojego udziału.",pl
Na co zwrócić uwagę kupując meble do recepcji?,"Na co zwrócić uwagę kupując meble do recepcji?
Recepcja to kluczowe miejsce w każdej placówce. Jest ona wizytówką profesjonalizmu naszego biura. To strategiczny punkt, który od samego początku powinien zachęcać klientów do korzystania z naszych usług, a partnerów do pogłębiania współpracy.
Przyjrzyjmy się meblom do poczekalni – zwróćmy uwagę na zakup odpowiednich produktów
Podanie odpowiedzi na pytanie „jakie meble do recepcji” jest trudnym zadaniem. W tej kwestii będzie nam zależeć przede wszystkim na połączeniu dwóch głównych aspektów – doskonałej wygody mebli oraz profesjonalnego wyglądu całej kompozycji. Design poczekalni jest niezwykle ważny. W końcu jest to pierwsze miejsce, które zauważają osoby odwiedzające naszą firmę lub placówkę.
Podstawą jest zachowanie odpowiedniej spójności estetycznej. Nie ma tu miejsca na eksperymenty – wszystko musi się doskonale zgrywać. Kolorystyka i wzornictwo mogą nawiązywać do charakteru naszej działalności. Profesjonalne salony kosmetyczne korzystają na przykład z nowoczesnego designu i lśniących wykończeń, a obecne we wnętrzach barwy są przeróżne: od bieli, przez pomarańcz i inne ciepłe kolory, po czerń. Taka kombinacja nie sprawdzi się jednak w przypadku placówki związanej z finansami lub prawem. Tam zdecydowanie milej widziany jest elegancki wystrój – uwydatniona struktura drewna może mieszać się z gładkimi wstawkami w pełnych kolorach. Końcowy wybór mebli do recepcji zależy od naszych unikatowych potrzeb, które będą zależne od przeznaczenia danego budynku. W razie jakichkolwiek wątpliwości w kwestii wystroju zapraszamy do kontaktu z naszymi ekspertami.
Jakie meble do poczekalni? Design jest ważny, ale musimy pamiętać także o funkcjonalności
W poczekalni musi znaleźć się odpowiednia lada recepcyjna – polecamy modele z naszej oferty. Jest to pewien punkt wyjścia, który pełni kluczową funkcję w pracy recepcji. Oczywiście goście muszą także na czymś siedzieć – tutaj możemy wybierać spośród kilku możliwości. Dobrym pomysłem są systemy recepcyjne, które oferują liczne sposoby aranżacji i świetnie sprawdzają się w rozległych przestrzeniach. W przypadku mniejszych poczekalni warto zainwestować w krzesła konferencyjne. Jeśli zależy nam na nowoczesnym stylu, doskonałym wyborem będą coraz popularniejsze we współczesnych biurach pufy i fotele.
Komfort klienta jest najważniejszy
W placówkach, gdzie świadczone są usługi fryzjerskie, często można spotkać systemy recepcyjne. Przeważnie sprawdzają się one także w przypadku dużych holów, jednak nie należy umieszczać ich „na styk”. Znacznie lepszym pomysłem jest wówczas dopasowanie odpowiednich krzeseł – system recepcyjny bez odpowiednio dużej przestrzeni będzie sprawiać wrażenie ścisku.
Poczekalnie placówek medycznych często korzystają z szerokiego przekroju różnych sof, foteli i krzeseł konferencyjnych. W przypadku takiego zastosowania liczy się zachowanie pewnej przestrzeni pomiędzy osobami oczekującymi na przyjęcie – ze względów praktycznych i medycznych. Hokery i pufy mogą natomiast stanowić wyposażenie holów na uczelniach, w szkołach oraz w nowoczesnych biurach – tam, gdzie można sobie pozwolić na nieco poufałości i luźniejsze podejście.",pl
Co to są konsultacje home staging?,"Konsultacja to czas na Twoje zmiany. Podczas konsultacji Home Stagingowej możemy omówić proces zmian w mieszkaniu, w którym mieszkasz lub w tym, które chcesz sprzedać lub wynająć.",pl
Czy całkowity koszt leczenia będzie równy z kosztem podanym w kosztorysie?,"W wielu przypadkach tak. Może się jednak zdarzyć, że całkowity koszt ulegnie zmianie, jeżeli wystąpi konieczność wykonania dodatkowych terapii/zabiegów.",pl
Ile kosztuje przeszczep włosów?,"Cena transplantacji włosów w naszej klinice zaczyna się od kwoty 10 zł za przeszczep jednego grafta. Cena zabiegu jest ustalana podczas spotkania konsultacyjnego z lekarzem. Na ostateczną kwotę mają wpływ: wielkość obszaru biorczego (miejsca łysienia), ilość mieszków włosowych, które będą przeszczepiane oraz czas pracy chirurga.
Dobór ilości przeszczepianych graftów jest indywidualny i wynika również z osobistych preferencji, możliwości obszaru dawczego oraz potrzeb pacjenta Średnia liczba mieszków włosowych jaką nasi lekarze przeszczepiają podczas standardowego zabiegu to około 1000 – 2000 graftów.

Należy podkreślić bezcenną wartość bogatej praktyki transplantacyjnej dr Turkowskiego, dzięki której Pacjent ma pewność, iż otrzyma usługę najwyższej jakości oraz osiągnięte zostaną najlepsze na rynku efekty przeprowadzonego zabiegu, potwierdzone wieloma referencjami.

Na cenę będzie również wpływał rodzaj włosów Pacjenta. Grube oraz kręcone włosy potrafią lepiej zakryć skórę głowy, niż owłosienie cienkie i proste. Dlatego zrekonstruowanie włosów na obszarze podobnej wielkości u dwóch różnych osób, może wiązać z całkiem innymi kosztami.
Pragniemy zwrócić Państwu uwagę, aby przy wyborze kliniki nie kierować się najtańszą ceną zabiegu. Tanio wykonany przeszczep włosów – może nie dać odpowiednich efektów lub być początkiem niebezpiecznych powikłań, a uszkodzonych i zniszczonych graftów nie jesteśmy w stanie już nigdy odzyskać.",pl
17.	Czy mogę wziąć udział w szkoleniach stacjonarnych po kursie online i czy będę mieć rabat?,"Tak, możesz zapisać się na szkolenia stacjonarne jako słuchacz - obserwujący trening uczestników z końmi oraz uczestnicząc w wykładach - lub też wziąć w nim udział jako uczestnik z koniem. W obydwu przypadkach powtarzając dane szkolenie z programu podstawowego lub imprintingu uzyskujesz rabat 30% ceny szkolenia stacjonarnego.",pl
Jestem nowym graczem. Od czego powinienem zacząć?,"Wszystko zależy od tego jaką postać stworzyłeś. Jeżeli wybrałeś jedną z klas walczących (wojownik, mag, barbarzyńca, złodziej), to w pierwszej kolejności powinieneś odwiedzić lokacje takie jak Zbrojmistrz, Płatnerz, Łuczarz (dla walczących bronią lub łukiem) czy Magiczna Wieża (w przypadku magów) i zaopatrzyć się w podstawowe wyposażenie.

Z kolei grając jako rzemieślnik warto od początku wybrać jedną z profesji, na której się skupisz. Dla mniej zaawansowanych graczy preferowanym wyborem będzie zdecydowanie górnik (wydobywający surowce w górskiej kopalni) lub drwal (zajmujący się wycinką drzew w lesie). Klasa rzemieślnika nie jest nastawiona na walkę z potworami oraz innymi graczami, dlatego zaleca się skorzystanie z opcji Immunitetu.

Zwłaszcza na początku gry warto regularnie odwiedzać lokacje takie jak Prefektura gwardii (dla klas walczących) oraz Cześnik (w przypadku rzemieślników). Zdobędziesz tam zarówno złoto, doświadczenie jak i podszkolisz się w danej umiejętności.

Niezależnie od wybranej klasy, twoim pierwszym celem powinno być wybudowanie domu. Rozbudowanie go o sypialnię oraz upiększenie do poziomu 100% umożliwi ci odzyskanie dodatkowej ilości energii.

Dobrym pomysłem będzie też dołączenie, do któregoś z klanów - jako członek jednego z nich z pewnością otrzymasz wsparcie zarówno merytoryczne jak i finansowe.",pl
Do jakich krajów wysyłane są zamówienia ?,Zamówienia wysyłamy głównie do Polski. Jednak specjalnie dla zagranicznych klientów przygotowaliśmy ofertę międzynarodowej przesyłki do ponad 150 krajów.,pl
Jak mogę zmienić nazwę użytkownika?,"Niestety, obecnie nie ma takiej możliwości. Możesz jedynie usunąć obecne konto i utworzyć nowe konto powiązane z innym adresem e-mail.",pl
W jakiej walucie można dokonać zapłaty?,Walutą obowiązującą w naszym sklepie jest Polski Złoty (PLN).,pl
"Dlaczego przy zachodzie i wschodzie Słońca nasza gwiazda dzienna przybiera kolor pomarańczowo-żółto-biały? Oraz dlaczego wtedy niebo przybiera kolor czerwony, pomarańczowy, żółty, fioletowy lub nawet różowy? [Pani Lena]","Tak naprawdę powody są dwa. Pierwszy jest taki, że światło słoneczne, czyli światło białe jest mieszaniną wielu barw, od czerwieni aż po fiolet. Po drugie mamy atmosferę, dzięki której możemy żyć bezpiecznie na Ziemi. Ale ta atmosfera rozprasza światło słoneczne (działa trochę jak pryzmat rozszczepiając światło białe na całą tęcze, czyli widmo barw.)
Efekt jest tym silniejszy im niżej jest obiekt nad horyzontem. Patrząc w górę, mamy nad sobą około 100 km ziemskiej atmosfery, ale jeśli popatrzymy w stronę horyzontu, grubość atmosfery sięga 300 – 400 km. Wtedy też, światło słoneczne musi przejść przez grubszą warstwę atmosfery i efekt rozproszenia jest większy.

Silniej rozpraszany jest niebieski zakres widma, (dlatego niebo jest niebieskie), zaś czerwone bez większych przeszkód trafia do naszych oczu, sprawiając, że wschody i zachody Słońca lub Księżyca są takie pomarańczowoczerwone.

Pozdrawiam
Janusz Nicewicz",pl
Mam doskonały pomysł dla twórców xHamster.com. Jak mogę się nim z Wami podzielić?,"Doceniamy wszystkie twórcze i innowacyjne pomysły. Prosimy o przesłanie żądania o temacie ""Feedback"" (""Opinia"") za pośrednictwem <a href=""<link>",pl
"Jestem autorem/reprezentuję wydawnictwo i chcę przekazać książkę na nagrodę w
konkursie. Jak to zrobić?","To wspaniale 🙂 Wystarczy, że napiszesz maila z tą informacją na kontakt@nakanapie.pl",pl
Jak dojechać do Biura Zawodów? Jak dojechać na start?,"Dojazd do Biura Zawodów i na start (maratonu, półmaratonu i ultramaratonu) 

Najszybsze dotarcie do Biura Zawodów oferuje komunikacja miejska!
Tramwaj: linie 0, 6, 11, 19, 23; przystanek Stadion Śląski
Na podstawie posiadanego numeru startowego dojazd do i z Stadionu Śląskiego jest w dniach 4-5 października bezpłatny.

Samochodem - wjazd na strefę parkingową P8; od ul. Chorzowskiej w Katowicach wjazd do Parku Śląskiego Aleją Główną.
N 50  17’ 6.938”         E 18  58’ 28.64”
W stopniach dziesiętnych:
Szerokość geograficzna   50.28526048975788
Długość geograficzna      18.97462248802185

Dojazd na start 

Najszybsze dotarcie na start oferuje komunikacja miejska!
Tramwaj: linie 0, 6, 11, 19, 23; przystanek  Park Śląski Wesołe Miasteczko
Autobus: linie 0, 50, 110, 193; przystanek  Dąb Krzyżowa

Samochodem
Możliwe jest pozostawienie samochodu na kilku parkingach przy ul. Złotej, dużym parkingu przy Centrum Handlowym Silesia City Center, pod estakadą DTŚ w Katowicach, parkingu przy CH AKS w Chorzowie.

Wjazd na parkingi na terenie Parku Śląskiego jest w dniu zawodów odpłatny a szczegóły dotyczące płatności podane zostaną do wiadomości przed wydarzeniem.",pl
Jak i gdzie mogę zapisać się do Biblioteki?,Zapisać można się przez Internet lub w każdej naszej placówce. Przy zapisie do Biblioteki należy okazać dokument tożsamości: dowód osobisty lub inny dokument ze zdjęciem i numerem PESEL.,pl
Czy auto może odebrać osoba trzecia?,"Tak, na podstawie upoważnienia notarialnego.",pl
Czy drukujecie większe ilości - powyżej 20 000 tysięcy kopert?,"Tak, drukujemy. Aby uzyskać wycenę prosimy wysłać zapytanie na e-mail: poczta@centrum-kopert.pl",pl
